33d40f5103a0680eec4a85da591367ec827a9affe8113f87bff7c578c7b8b966,33377
d629c4633a530852fe7eeefdf84d298f0ea23ba593f26e599bfecddced9c7a5e,1449
e7e5459764bf053f0832709236746dadead8f73f4377933bf0a4e9b97a434987,8760
cdad3951dd781ce529a9eb1b7a11fa4ed744daee1a099572da96a56b2ce5e164,8947
ed361357263c0128184e331f8b815a2ca21193a54d89e1790f3c630ed66073ac,32131
e9be0e41d40f91823873858466cad6881640f5e6488ffbe962481e7985796075,32330
02c502c8b3ff9797b06d0579589224847cdba21cb2c79fded8f6e7c5ecf033dd,33585
08702c029774fc4748bb7b579032d755145b0fa23e606040e042bc5bf56d0663,2171
15a262d710e69a5088bbb2c18bead096743c7bf75480f1d799d32e97b6f3c3dd,31639
570250b3bf3edb37d289c0812f71385c66fbc0fbe3fe7d0d43cd661489d40392,39255
186652d426cc03d527df868de2caa5b6a222649aa5f6f524409369360d852544,9653
2a21eb175c55324c8fc2baf28115a7fd418f973e6d70707ac183d16505395f5d,24715
01dc00a40037dca0bc1af365637bd9e084aa1ac7aa7607dc271a182108c79af0,25686
8dce8254ecc34c440eae05528d028a0cd4fc789997eb825f3bd61ddc87965ea4,27464
ae8afb27c7d83630405b48f48d565f3262c97d4f88c140f94200029566ee7cdd,30071
aa8887e375f57ec1caf07e1091782b527992ff64efb23b963c02236bbd2696c7,41617
821646ceff00431b62db7e6a3ba3caca67178345bae6073d3fe8b098586397d9,2633
5d5b0f8c54bc1e8754722bd0eb7556cf8cc3ce0d7c355dda151550670e743fc9,7755
956abda6d59243cf560da3370d63e5a64245216f084f13a3803cb373d89e3cf6,8757
4b09a07789d48e221078f49ba867552fca09a8b61691981fe3cf59d29bebd35e,16184
c561ec4aa3cf51f2e8f9bef309e991f739bba9d1dcaf52005ce5f04c49fe372f,23430
ceed37afae236cf1c835178c902e06b2d3c34a7c8d13fcba084b1ae4dc99da29,3445
2987353b8f266925bae2ac27520b37e210d917e63c76f40b05a77a74bbc11c2b,18268
5dff883e15f21a3e534152e4d61e6d2c8226700a0051f423c40237e219eca2b2,23092
c6b6b489dc19ef55fa75144fc830a6a2430e4eeac9305b5d0c2cb29f8f5ef132,24813
daa5ad7925451978c5446a7c41121067b1a190ecd63dfd81579224e543a5d617,43746
52e559fb8feb5ad9049e09b3a840cbe4c6c7bc38f017e020b52093543d4a70e3,31038
69b190f42dc24d4e9a56eabaedf275e82b1b41869e5ca4ebdab8fa7ea1ddbc98,39140
36f927ba9b611f6f0b83778973ff3092e52aa86f78948d86f385da2e1c960532,12460
ebcfa4c07fb29fe99a45565955010f5d186475d7f5e3198f443200814ede6435,14470
c1f06306735975b270a8904c2337330a60298e66c223e0e425f0b7c73d0d7864,20283
1066657e6c0f96ba42491a25eab0b8d9ae105d574f5b940478b7cd3fb5404643,26365
44d223f7c67170120431a46bd205a6909665a1cb28a291c1c1555e1c2f76860d,27318
847b911ed2ec69768fb7e0e92b7a1eed33888ffe2150643c6d24a44f0995a729,29027
a645896e93fd167a01e9406f555bf213573fee011b59eb44982a31371055dd51,40823
9c673ed86c652bc845ab68cd55a18f05acbe8297bb4712266bcae96c2e4d0bba,3609
c2bd2e8ef5ccb1284120a9d79cedd8d890af7e6d5f83b3f5a499166ae9e3be75,5877
f2a375b90c4662ecca6feb31e74f5bfbe82332a24f72c439965cddc74bef7bf4,12190
5facaa9c4a7c888b3830a45424b07a605cabfe19b2390b5df61dfb4cfa5c1754,25800
351f1ab53e8f535df7396a87a5c92c6c449122582afad731dad92c7ae5182a6d,41580
2d0be8f54796da5aa1f20aab7b72885d31b8c19145f1be555c1698bbce751675,5899
d3bd3ef4ba79375cfc433065e75654bf42add91946cd80cf4167ba992dc39aed,27670
10d8f499654702b6f4dc2231bd010ba4a486de6e9c7e8c9485aa0fb57fdb7aaf,37077
b5f71b5f0957885e88801731160eb813cb4489964500500df74102e9e14f17f0,11377
6eb7e76ce54a583c10b8051b4767b6155ab05bc0f47677edf8ae1263521d32b4,15714
4886783b68d2288e289c1663e507b5a2a5c2bd8650d9f6fe147709fae82a05b1,19679
c8c8bfe775448652feb638da450b30db54f1f00304b360df1064e703c1da7440,1845
6a0317f721575b47d16d40a4b0b595b86243f1bc55eb5fea6944d472bdf24e64,6736
88f88cfcc179c585a85c568e3213df7663da8cd1f887f79aee82e202914ecdbc,32382
